OrderID,OrderDate,CustomerID,EmployeeID,ShipperID,ProductID,Sales,COS,GP,Quantity,Discount,Freight,StatusID,Status,CategoryID,ProductName,SupplierID,CategoryName,Description,Link,Address,City,ContactName,Country,CustomerName,Fax,Phone,PostalCode,CountryCode,ISO3CountryCode,CustomerID.y,Base currency
10586,2014-02-28T00:00:00Z,32,1,3,71,238.23999999999998,192.97,45.27,8,0,21.150000000000002,1,Delivered,1,Atles Lussekofta,15,Men´s Clothes,Fashion for Men,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10587,2013-09-28T00:00:00Z,62,3,2,49,899.51,762.6700000000001,136.84,42,81.77,24.03,1,Delivered,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,"Alameda dos Canàrios, 891",São Paulo,Jorge Alemaio,Brazil,Roba di Piel,NULL,(11) 555-1189,NULL,BR,BRA,Roba di Piel333,Brazilian real
10587,2013-09-28T00:00:00Z,32,1,3,1,860,758.52,101.48,40,0,44.379999999999995,1,Delivered,1,Lenin Jeansshorts,1,Men´s Clothes,Fashion for Men,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10587,2013-09-28T00:00:00Z,32,1,3,11,299.5,264.1600000000001,35.339999999999996,10,0,44.379999999999995,1,Delivered,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10588,2013-09-29T00:00:00Z,63,8,2,39,5286.96,4441.05,845.91,80,251.76,23.51,1,Delivered,2,Terence Top,18,Womens wear,Fashion for Women,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10588,2013-09-29T00:00:00Z,5,3,2,2,463.31,326.91,136.4,21,92.66,46.54,2,In Transit,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10589,2013-09-30T00:00:00Z,63,8,2,38,5111.820000000001,4293.929999999999,817.89,60,243.42000000000002,23.51,1,Delivered,2,Le Baby Dress,18,Womens wear,Fashion for Women,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10590,2013-10-03T00:00:00Z,25,8,2,24,225.5,159.10999999999999,66.39,40,45.1,64.1,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,Berliner Platz 43,München,Dieter Köln,Germany,Halle Köln,089-0877451,089-0877310,80805,DE,DEU,Halle Köln2222,Euro
10590,2013-10-03T00:00:00Z,25,8,2,54,1568.8799999999999,1107,461.88,35,313.77,64.1,1,Delivered,3,Patamonia Fleece Jacket,25,Sportwear,Sports…,www.google.com,Berliner Platz 43,München,Dieter Köln,Germany,Halle Köln,089-0877451,089-0877310,80805,DE,DEU,Halle Köln2222,Euro
10591,2014-01-03T00:00:00Z,49,6,1,36,238.2,192.94,45.260000000000005,30,0,39.120000000000005,1,Delivered,8,Mehmet-Tröja,17,Babywear,0-3 Years,no link,Via Ludovico il Moro 22,Bergamo,Luca Brassi,Italy,La Moda d'il Futuri,035-640231,035-640230,24100,IT,ITA,La Moda d'il Futuri555,Euro
10591,2014-01-03T00:00:00Z,49,6,1,39,141.04,99.34,41.7,2,18.4,39.120000000000005,1,Delivered,2,Terence Top,18,Womens wear,Fashion for Women,www.google.com,Via Ludovico il Moro 22,Bergamo,Luca Brassi,Italy,La Moda d'il Futuri,035-640231,035-640230,24100,IT,ITA,La Moda d'il Futuri555,Euro
10591,2014-01-03T00:00:00Z,49,6,1,72,387.44,272.89,114.55,30,50.53,39.120000000000005,1,Delivered,4,Rossi Shorts,14,Bath Clothes,Beachwear,www.google.com,Via Ludovico il Moro 22,Bergamo,Luca Brassi,Italy,La Moda d'il Futuri,035-640231,035-640230,24100,IT,ITA,La Moda d'il Futuri555,Euro
10592,2014-03-04T00:00:00Z,32,1,3,58,651.9,422.42999999999995,229.47,12,130.38000000000002,45.54,1,Delivered,8,Ga-Ga Dress,27,Babywear,0-3 Years,no link,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10592,2014-03-04T00:00:00Z,9,5,1,10,137.76,111.59,26.17,21,0,72.7,1,Delivered,8,Sapporoo Gloves,4,Babywear,0-3 Years,no link,"12, rue des Bouchers",Marseille,Bernard de Gaule,France,La Legion Mercenaire,91.24.45.41,91.24.45.40,13008,FR,FRA,La Legion Mercenaire111,Euro
10593,2014-03-05T00:00:00Z,37,3,2,56,1068.6,865.57,203.03,30,0,23.09,1,Delivered,5,High Heels Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10593,2014-03-05T00:00:00Z,19,9,2,10,116.28,94.19,22.09,18,0,74.75,1,Delivered,8,Sapporoo Gloves,4,Babywear,0-3 Years,no link,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10593,2014-03-05T00:00:00Z,19,9,2,26,941.7,762.7800000000001,178.92000000000002,30,0,74.75,1,Delivered,3,Bike Helmet,11,Sportwear,Sports…,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10594,2014-03-05T00:00:00Z,19,9,2,45,1129.7,989.4599999999999,140.23999999999998,110,0,74.75,1,Delivered,6,Danske Treshoe,21,Men´s Footwear,Men Shoes,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10594,2014-03-05T00:00:00Z,19,9,2,46,273.8399999999999,221.81,52.03,24,0,74.75,1,Delivered,8,Rodbye Troje,21,Babywear,0-3 Years,no link,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10595,2013-10-06T00:00:00Z,5,3,2,29,1521.25,1073.3899999999999,447.86,10,304.25,38.51,1,Delivered,6,Davenport,12,Men´s Footwear,Men Shoes,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10595,2013-10-06T00:00:00Z,40,5,1,7,214.3,189.01,25.29,5,0,71.69,1,Delivered,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,"67, avenue de l'Europe",Versailles,Philippe de Laval,France,La Boheme,30.59.85.11,30.59.84.10,78000,FR,FRA,La Boheme22,Euro
10595,2013-10-06T00:00:00Z,40,5,1,27,433.5,382.35,51.15,10,0,71.69,1,Delivered,3,Tracksuit,11,Sportwear,Sports…,www.google.com,"67, avenue de l'Europe",Versailles,Philippe de Laval,France,La Boheme,30.59.85.11,30.59.84.10,78000,FR,FRA,La Boheme22,Euro
10596,2013-10-07T00:00:00Z,3,9,2,42,268,236.38000000000002,31.62,20,0,39.03,1,Delivered,5,Balett Shoes,20,Ladies´Footwear,Ladies Shoes,www.google.com,C/ Ritual de lo Habitual  2312,México D.F.,Sancho Panza,Mexico,La Ropa Vieja,NULL,(5) 555-3932,5023,MX,MEX,La Ropa Vieja333,Mexican peso
10596,2013-10-07T00:00:00Z,5,3,2,3,587.7,518.3499999999999,69.35,30,0,38.51,1,Delivered,2,Chantell Shirt,1,Womens wear,Fashion for Women,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10596,2013-10-07T00:00:00Z,5,3,2,26,1294.1299999999999,913.13,380.98999999999995,35,258.82,38.51,1,Delivered,3,Bike Helmet,11,Sportwear,Sports…,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10597,2013-04-08T00:00:00Z,44,8,2,72,25.6,22.58,3.02,2,0,40.64,1,Delivered,4,Rossi Shorts,14,Bath Clothes,Beachwear,www.google.com,Magazinweg 7,Frankfurt a.M.,Klaus Deum,Germany,Warp AG,069-0245874,069-0245984,60528,DE,DEU,Warp AG55,Euro
10597,2013-04-08T00:00:00Z,80,1,3,29,7867.5,5551.31,2316.19,50,1573.5,55.53,2,In Transit,6,Davenport,12,Men´s Footwear,Men Shoes,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10597,2013-04-08T00:00:00Z,80,1,3,41,442.75,312.3999999999999,130.35000000000002,35,88.55,55.53,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10598,2013-10-10T00:00:00Z,32,1,3,65,164.22,125.95,38.27,15,21.419999999999998,48.14,2,In Transit,2,Stretch oui-pants,2,Womens wear,Fashion for Women,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10598,2013-10-10T00:00:00Z,3,9,2,2,390.8,363.15000000000003,27.650000000000002,20,0,39.03,1,Delivered,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,C/ Ritual de lo Habitual  2312,México D.F.,Sancho Panza,Mexico,La Ropa Vieja,NULL,(5) 555-3932,5023,MX,MEX,La Ropa Vieja333,Mexican peso
10599,2013-10-11T00:00:00Z,32,1,3,56,910.8,803.3299999999999,107.47,24,0,48.14,4,Shipped,5,High Heels Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10600,2014-03-12T00:00:00Z,62,2,2,4,144.84,117.32,27.52,6,0,64.83,1,Delivered,2,Oyaki Kimono,2,Womens wear,Fashion for Women,www.google.com,"Alameda dos Canàrios, 891",São Paulo,Jorge Alemaio,Brazil,Roba di Piel,NULL,(11) 555-1189,NULL,BR,BRA,Roba di Piel333,Brazilian real
10600,2014-03-12T00:00:00Z,62,2,2,24,160.3,129.84,30.459999999999997,35,0,64.83,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,"Alameda dos Canàrios, 891",São Paulo,Jorge Alemaio,Brazil,Roba di Piel,NULL,(11) 555-1189,NULL,BR,BRA,Roba di Piel333,Brazilian real
10601,2013-10-12T00:00:00Z,20,5,1,10,724.5,555.66,168.84,100,94.5,70.27,1,Delivered,8,Sapporoo Gloves,4,Babywear,0-3 Years,no link,Kirchgasse 6,Graz,Lars Saalbach,Austria,Ski Store,7675-3426,7675-3425,8010,AT,AUT,Ski Store555,Euro
10601,2013-10-12T00:00:00Z,20,5,1,13,2046.6599999999999,1569.7,476.96,65,266.95,70.27,1,Delivered,8,Aino Shoes,6,Babywear,0-3 Years,no link,Kirchgasse 6,Graz,Lars Saalbach,Austria,Ski Store,7675-3426,7675-3425,8010,AT,AUT,Ski Store555,Euro
10602,2013-10-13T00:00:00Z,1,8,2,2,293.55,258.91,34.64,15,0,68,3,Cancelled,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
10603,2013-10-14T00:00:00Z,84,4,1,70,927.71,711.51,216.2,30,121.01,58.8,4,Shipped,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
10603,2013-10-14T00:00:00Z,42,1,3,2,92.92,78.06,14.870000000000001,5,4.42,30.43,4,Shipped,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,1900 Oak St.,Vancouver,Joe Barry,Canada,Millenium,(604) 555-7293,(604) 555-3392,NULL,CA,CAN,Millenium555,Canadian dollar
10604,2014-02-14T00:00:00Z,37,3,2,60,267.5,216.68,50.83,50,0,37.65,1,Delivered,3,Game Over T-Shirt,28,Sportwear,Sports…,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10604,2014-02-14T00:00:00Z,37,3,2,72,393.75,344.67,49.08,35,0,37.65,4,Shipped,4,Rossi Shorts,14,Bath Clothes,Beachwear,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10605,2013-10-17T00:00:00Z,16,3,2,5,184.8,162.99,21.810000000000002,30,0,64.28,1,Delivered,1,O-Man Underwear,2,Men´s Clothes,Fashion for Men,www.google.com,12  Brewery,London,Ian Wright,United Kingdom,The sharped dressed man,(171) 555-9199,(171) 555-2282,NULL,GB,GBR,The sharped dressed man2222,Pound sterling
10605,2013-10-17T00:00:00Z,16,3,2,9,120.96000000000001,106.69,14.27,3,0,64.28,1,Delivered,6,Fuji Boots,4,Men´s Footwear,Men Shoes,www.google.com,12  Brewery,London,Ian Wright,United Kingdom,The sharped dressed man,(171) 555-9199,(171) 555-2282,NULL,GB,GBR,The sharped dressed man2222,Pound sterling
10605,2013-10-17T00:00:00Z,39,9,2,3,967.75,853.56,114.19,49,0,39.15,1,Delivered,2,Chantell Shirt,1,Womens wear,Fashion for Women,www.google.com,Maubelstr. 90,Brandenburg,Dieter Rummernige,Germany,Noch Einmal GMBH,NULL,0555-09876,14776,DE,DEU,Noch Einmal GMBH888,Euro
10605,2013-10-17T00:00:00Z,39,9,2,26,693.4499999999999,531.8499999999999,161.6,18,90.45,39.15,1,Delivered,3,Bike Helmet,11,Sportwear,Sports…,www.google.com,Maubelstr. 90,Brandenburg,Dieter Rummernige,Germany,Noch Einmal GMBH,NULL,0555-09876,14776,DE,DEU,Noch Einmal GMBH888,Euro
10606,2014-03-18T00:00:00Z,89,2,2,73,20.36,14.34,6.02,15,2.65,25.54,1,Delivered,8,Mehmet-Napp,17,Babywear,0-3 Years,no link,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
10606,2014-03-18T00:00:00Z,63,7,2,7,3359.7,2721.36,638.3399999999999,90,0,31.5,1,Delivered,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10606,2014-03-18T00:00:00Z,63,7,2,59,202.5,164.03,38.480000000000004,25,0,31.5,3,Cancelled,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10607,2013-09-18T00:00:00Z,76,4,1,2,389,343.1,45.9,20,0,48.54,4,Shipped,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,"Boulevard Tirou, 255",Charleroi,Cheril Cow,Belgium,Belgium Black Jeans,(071) 23 67 22 21,(071) 23 67 22 20,NULL,BE,BEL,Black2222,Euro
10607,2013-09-18T00:00:00Z,76,4,1,24,54.720000000000006,48.260000000000005,6.46,12,0,48.54,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,"Boulevard Tirou, 255",Charleroi,Cheril Cow,Belgium,Belgium Black Jeans,(071) 23 67 22 21,(071) 23 67 22 20,NULL,BE,BEL,Black2222,Euro
10607,2013-09-18T00:00:00Z,76,4,1,70,883.2,778.98,104.22,30,0,48.54,1,Delivered,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,"Boulevard Tirou, 255",Charleroi,Cheril Cow,Belgium,Belgium Black Jeans,(071) 23 67 22 21,(071) 23 67 22 20,NULL,BE,BEL,Black2222,Euro
10607,2013-09-18T00:00:00Z,76,4,1,77,342.25,301.86,40.39,25,0,48.54,1,Delivered,2,Skirt,12,Womens wear,Fashion for Women,www.google.com,"Boulevard Tirou, 255",Charleroi,Cheril Cow,Belgium,Belgium Black Jeans,(071) 23 67 22 21,(071) 23 67 22 20,NULL,BE,BEL,Black2222,Euro
10607,2013-09-18T00:00:00Z,34,3,2,10,471.8,416.13,55.67,70,0,30.110000000000003,4,Shipped,8,Sapporoo Gloves,4,Babywear,0-3 Years,no link,"Rua do Paço, 67",Rio de Janeiro,Joe do Pintho,Brazil,El Carnevale,(21) 555-8765,(21) 555-0091,NULL,BR,BRA,El Carnevale666,Brazilian real
10608,2013-10-19T00:00:00Z,80,1,3,1,1746.24,1302.45,443.78999999999996,80,291.04,29.84,1,Delivered,1,Lenin Jeansshorts,1,Men´s Clothes,Fashion for Men,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10609,2013-09-20T00:00:00Z,88,2,2,10,66,58.21,7.79,10,0,21.479999999999997,1,Delivered,8,Sapporoo Gloves,4,Babywear,0-3 Years,no link,"Rua do Mercado, 12",Resende,Mariah Erdi,Brazil,Da Santho Cosmethia,NULL,(14) 555-8122,NULL,BR,BRA,Da Santho Cosmethia66,Brazilian real
10609,2013-09-20T00:00:00Z,5,9,2,19,213.75,188.53,25.22,25,0,51.98,1,Delivered,3,Squash Shorts,8,Sportwear,Sports…,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10609,2013-09-20T00:00:00Z,5,9,2,47,564.1,452.31,111.79,21,51.28,51.98,1,Delivered,6,Lundenhagen Boots,22,Men´s Footwear,Men Shoes,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10610,2013-10-21T00:00:00Z,63,7,2,42,621.39,498.24,123.14999999999999,42,56.49,47.94,1,Delivered,5,Balett Shoes,20,Ladies´Footwear,Ladies Shoes,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10611,2013-10-21T00:00:00Z,63,7,2,58,3315.84,2658.7,657.14,60,301.44,47.94,1,Delivered,8,Ga-Ga Dress,27,Babywear,0-3 Years,no link,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10611,2013-10-21T00:00:00Z,63,7,2,64,1654.08,1458.9,195.18,48,0,47.94,1,Delivered,5,WFS shoes,12,Ladies´Footwear,Ladies Shoes,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10611,2013-10-21T00:00:00Z,76,4,1,4,474.18,418.22999999999996,55.949999999999996,21,0,57.51,1,Delivered,2,Oyaki Kimono,2,Womens wear,Fashion for Women,www.google.com,"Boulevard Tirou, 255",Charleroi,Cheril Cow,Belgium,Belgium Black Jeans,(071) 23 67 22 21,(071) 23 67 22 20,NULL,BE,BEL,Black2222,Euro
10612,2013-06-24T00:00:00Z,40,4,1,33,177.31,164.3,13.01,7,0,50.660000000000004,1,Delivered,3,Car Boots,15,Sportwear,Sports…,www.google.com,"67, avenue de l'Europe",Versailles,Philippe de Laval,France,La Boheme,30.59.85.11,30.59.84.10,78000,FR,FRA,La Boheme22,Euro
10612,2013-06-24T00:00:00Z,40,5,1,26,154.2,136,18.2,5,0,79.19,1,Delivered,3,Bike Helmet,11,Sportwear,Sports…,www.google.com,"67, avenue de l'Europe",Versailles,Philippe de Laval,France,La Boheme,30.59.85.11,30.59.84.10,78000,FR,FRA,La Boheme22,Euro
10612,2013-06-24T00:00:00Z,40,5,1,41,52.260000000000005,46.09,6.17,6,0,79.19,2,In Transit,8,Duck Shirt,19,Babywear,0-3 Years,no link,"67, avenue de l'Europe",Versailles,Philippe de Laval,France,La Boheme,30.59.85.11,30.59.84.10,78000,FR,FRA,La Boheme22,Euro
10612,2013-06-24T00:00:00Z,40,5,1,75,82.1,79.69,2.4099999999999997,10,0,79.19,1,Delivered,1,Bow tie,12,Men´s Clothes,Fashion for Men,www.google.com,"67, avenue de l'Europe",Versailles,Philippe de Laval,France,La Boheme,30.59.85.11,30.59.84.10,78000,FR,FRA,La Boheme22,Euro
10612,2013-06-24T00:00:00Z,75,1,3,63,207.4,182.93,24.47,10,0,55.91,1,Delivered,2,Serve-Shirt,7,Womens wear,Fashion for Women,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
10613,2013-10-25T00:00:00Z,80,1,3,43,55.449999999999996,48.91,6.54,5,0,54.660000000000004,1,Delivered,4,Summer Shorts,20,Bath Clothes,Beachwear,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10613,2013-10-25T00:00:00Z,80,1,3,68,265.3999999999999,234.08,31.32,20,0,54.660000000000004,1,Delivered,3,Cap,8,Sportwear,Sports…,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10614,2013-10-25T00:00:00Z,80,1,3,70,321.8399999999999,283.86,37.980000000000004,12,0,54.660000000000004,1,Delivered,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10614,2013-10-25T00:00:00Z,84,4,1,51,473.6,334.17,139.43,4,94.72,46.32,1,Delivered,6,Snake Boots,24,Men´s Footwear,Men Shoes,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
10614,2013-10-25T00:00:00Z,59,4,1,22,125.64999999999999,110.82,14.83,35,0,69.16,2,In Transit,5,Ravellis Träskor,9,Ladies´Footwear,Ladies Shoes,www.google.com,Geislweg 14,Salzburg,Herbert Bernstorf,Austria,Extrawagens,6562-9723,6562-9722,5020,AT,AUT,Extra7777,Euro
10615,2014-02-26T00:00:00Z,51,1,3,61,134.1,108.61999999999999,25.479999999999997,5,0,25.959999999999997,1,Delivered,3,Adihash Running Shoe,29,Sportwear,Sports…,www.google.com,43 rue St. Laurent,Montréal,James Belucci,Canada,Davenport Fashion,(514) 555-8055,(514) 555-8054,NULL,CA,CAN,Davenport Fashion222,Canadian dollar
10616,2013-10-27T00:00:00Z,73,9,2,10,101.28,89.33,11.950000000000001,16,0,43.65,1,Delivered,8,Sapporoo Gloves,4,Babywear,0-3 Years,no link,Vinbæltet 34,København,Preben Elkjaer,Denmark,Vite,NULL,NULL,1734,DK,DNK,Vite555,Danish krone
10616,2013-10-27T00:00:00Z,73,9,2,56,1245.9,1098.8799999999999,147.02,30,0,43.65,2,In Transit,5,High Heels Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,Vinbæltet 34,København,Preben Elkjaer,Denmark,Vite,NULL,NULL,1734,DK,DNK,Vite555,Danish krone
10616,2013-10-27T00:00:00Z,73,9,2,59,431.5,380.58,50.92,50,0,43.65,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Vinbæltet 34,København,Preben Elkjaer,Denmark,Vite,NULL,NULL,1734,DK,DNK,Vite555,Danish krone
10616,2013-10-27T00:00:00Z,73,9,2,77,201,177.28,23.72,15,0,43.65,1,Delivered,2,Skirt,12,Womens wear,Fashion for Women,www.google.com,Vinbæltet 34,København,Preben Elkjaer,Denmark,Vite,NULL,NULL,1734,DK,DNK,Vite555,Danish krone
10617,2013-10-27T00:00:00Z,80,1,3,11,381.45,336.44,45.01,15,0,54.660000000000004,1,Delivered,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,Avda. Azteca 123,México D.F.,Peloto Gomez,Mexico,Don Balón,NULL,(5) 555-2933,5033,MX,MEX,Don Balón123,Mexican peso
10618,2013-11-28T00:00:00Z,84,4,1,61,936.6700000000001,659.75,276.92999999999995,30,122.17999999999999,76.36,1,Delivered,3,Adihash Running Shoe,29,Sportwear,Sports…,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
10618,2013-11-28T00:00:00Z,37,3,2,33,447.36,362.36,85,16,0,45.86,1,Delivered,3,Car Boots,15,Sportwear,Sports…,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10618,2013-11-28T00:00:00Z,32,1,3,38,2774.2,2140.1,634.1,30,132.1,31.89,1,Delivered,2,Le Baby Dress,18,Womens wear,Fashion for Women,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10619,2013-10-31T00:00:00Z,47,9,2,25,110.81,81.44000000000001,29.36,6,18.47,60.14,2,In Transit,3,Basket Vest,11,Sportwear,Sports…,www.google.com,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
10619,2013-10-31T00:00:00Z,47,9,2,39,650.52,478.13,172.39000000000001,10,108.42,60.14,4,Shipped,2,Terence Top,18,Womens wear,Fashion for Women,www.google.com,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
10620,2013-06-01T00:00:00Z,32,1,3,24,329.6,290.7099999999999,38.89,80,0,72.66999999999999,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
